City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country,Date,Rainfall(1h),Snowfall(1h)
466,Uribia,11.71,-72.27,94.53,37,38,21.88,scattered clouds,CO,2020-07-09 21:14:21,0.0,0.0
467,Carinhanha,-14.3,-43.77,78.48,37,2,4.32,clear sky,BR,2020-07-09 21:14:21,0.0,0.0
468,Husavik,66.04,-17.34,48.2,76,75,12.75,broken clouds,IS,2020-07-09 21:14:21,0.0,0.0
469,Prado,-17.34,-39.22,72.63,81,0,5.48,clear sky,BR,2020-07-09 21:14:21,0.0,0.0
470,Genhe,50.78,121.52,59.88,69,94,2.44,overcast clouds,CN,2020-07-09 21:14:21,0.0,0.0
471,Shieli,44.17,66.75,79.14,28,94,8.1,overcast clouds,KZ,2020-07-09 21:14:21,0.0,0.0
472,Vuktyl,63.86,57.31,73.42,66,0,6.22,clear sky,RU,2020-07-09 21:14:22,0.0,0.0
473,Kirakira,-10.45,161.92,80.35,82,40,12.91,light rain,SB,2020-07-09 21:14:22,0.51,0.0
474,Pinawa,50.15,-95.88,71.76,62,46,13.02,light rain,CA,2020-07-09 21:14:22,0.21,0.0
475,Marinette,45.1,-87.63,80.6,69,1,12.75,clear sky,US,2020-07-09 21:14:22,0.0,0.0
476,San Carlos De Bariloche,-41.15,-71.31,39.2,93,90,16.11,heavy intensity rain,AR,2020-07-09 21:14:22,0.0,0.0
477,Serabu,7.8,-12.05,73.31,98,100,3.38,light rain,SL,2020-07-09 21:14:22,0.49,0.0
478,Edson,53.58,-116.44,55.4,82,90,10.29,thunderstorm with heavy rain,CA,2020-07-09 21:14:22,0.0,0.0
479,Port Hedland,-20.32,118.57,57.2,26,0,9.17,clear sky,AU,2020-07-09 21:14:22,0.0,0.0
480,Comodoro Rivadavia,-45.87,-67.5,42.8,70,40,6.93,scattered clouds,AR,2020-07-09 21:13:35,0.0,0.0
481,Vaitupu,-45.87,-67.5,42.8,70,40,6.93,scattered clouds,AR,2020-07-09 21:13:35,0.0,0.0
482,Calama,-22.47,-68.93,68.0,3,0,18.34,clear sky,CL,2020-07-09 21:14:23,0.0,0.0
483,Marawi,8.0,124.29,73.99,91,21,5.99,few clouds,PH,2020-07-09 21:14:23,0.0,0.0
484,Ixtapa,20.7,-105.2,89.01,66,75,9.17,broken clouds,MX,2020-07-09 21:12:09,0.0,0.0
485,Vilhena,-12.74,-60.15,84.2,48,40,10.29,scattered clouds,BR,2020-07-09 21:14:23,0.0,0.0
486,Port Augusta,-32.5,137.77,48.2,57,90,5.82,overcast clouds,AU,2020-07-09 21:14:23,0.0,0.0
487,Saint-Joseph,-21.37,55.62,66.2,82,20,12.75,few clouds,RE,2020-07-09 21:14:23,0.0,0.0
488,Culebra,18.3,-65.3,89.6,62,40,12.75,scattered clouds,PR,2020-07-09 21:14:23,0.0,0.0
489,Krasnoyarsk-66,18.3,-65.3,89.6,62,40,12.75,scattered clouds,PR,2020-07-09 21:14:23,0.0,0.0
490,Nishihara,26.18,127.76,82.4,88,75,16.11,broken clouds,JP,2020-07-09 21:11:31,0.0,0.0
491,Londoko,49.03,131.98,56.89,93,3,0.04,clear sky,RU,2020-07-09 21:14:24,0.0,0.0
492,Inhambane,-23.86,35.38,68.5,78,0,7.72,clear sky,MZ,2020-07-09 21:14:24,0.0,0.0
493,Seminole,28.71,-81.21,96.01,52,20,8.05,few clouds,US,2020-07-09 21:14:24,0.0,0.0
494,Urumqi,43.8,87.6,73.4,49,100,2.24,overcast clouds,CN,2020-07-09 21:14:24,0.0,0.0
495,Bonoua,5.27,-3.6,78.8,88,20,5.82,few clouds,CI,2020-07-09 21:14:24,0.0,0.0
496,Fereydunshahr,32.94,50.12,61.18,33,87,4.32,overcast clouds,IR,2020-07-09 21:14:24,0.0,0.0
497,Abalak,58.13,68.59,67.32,86,4,6.76,clear sky,RU,2020-07-09 21:14:25,0.0,0.0
498,Upington,-28.45,21.26,64.4,31,42,12.75,scattered clouds,ZA,2020-07-09 21:14:25,0.0,0.0
499,Kingsville,27.52,-97.86,95.0,56,40,20.8,scattered clouds,US,2020-07-09 21:14:25,0.0,0.0
500,Buqayq,27.52,-97.86,95.0,56,40,20.8,scattered clouds,US,2020-07-09 21:14:25,0.0,0.0
501,Waddan,29.16,16.14,80.28,56,0,19.75,clear sky,LY,2020-07-09 21:14:25,0.0,0.0
502,Lerwick,60.15,-1.15,51.8,87,25,5.82,scattered clouds,GB,2020-07-09 21:14:25,0.0,0.0
503,Sitka,57.05,-135.33,55.4,93,90,9.17,mist,US,2020-07-09 21:14:25,0.76,0.0
504,Palauig,15.44,119.9,82.33,76,96,4.92,overcast clouds,PH,2020-07-09 21:14:25,0.0,0.0
505,Nokaneng,-19.67,22.27,59.14,45,0,3.42,clear sky,BW,2020-07-09 21:14:26,0.0,0.0
506,Goya,-29.14,-59.26,53.74,69,0,5.39,clear sky,AR,2020-07-09 21:14:26,0.0,0.0
507,Oytal,42.91,73.27,70.47,37,2,4.14,clear sky,KZ,2020-07-09 21:14:26,0.0,0.0
508,Katangli,51.71,143.23,49.19,99,100,3.78,light rain,RU,2020-07-09 21:14:26,0.27,0.0
509,Manaus,-3.1,-60.02,86.0,74,40,2.24,scattered clouds,BR,2020-07-09 21:14:26,0.0,0.0
510,Marcona,-3.1,-60.02,86.0,74,40,2.24,scattered clouds,BR,2020-07-09 21:14:26,0.0,0.0
511,Grootfontein,-19.57,18.12,51.98,45,0,4.74,clear sky,NA,2020-07-09 21:14:26,0.0,0.0
512,Medea,36.26,2.75,75.2,83,40,2.24,scattered clouds,DZ,2020-07-09 21:14:27,0.0,0.0
513,Tumannyy,36.26,2.75,75.2,83,40,2.24,scattered clouds,DZ,2020-07-09 21:14:27,0.0,0.0
514,Pitogo,13.78,122.09,78.53,87,100,2.95,overcast clouds,PH,2020-07-09 21:14:27,0.0,0.0
515,Sao Joao Da Barra,-21.64,-41.05,73.4,78,0,18.34,clear sky,BR,2020-07-09 21:14:27,0.0,0.0
516,Huilong,31.81,121.66,78.01,97,72,7.07,broken clouds,CN,2020-07-09 21:14:27,0.0,0.0
517,Biak,-0.91,122.88,76.06,84,71,6.29,broken clouds,ID,2020-07-09 21:14:27,0.0,0.0
518,Acuexcomac,19.03,-98.38,78.8,26,40,4.7,scattered clouds,MX,2020-07-09 21:14:27,0.0,0.0
519,Lincoln,40.8,-96.67,86.0,48,1,10.29,light rain,US,2020-07-09 21:09:42,0.25,0.0
520,Leiyang,26.4,112.86,78.3,92,100,4.83,light rain,CN,2020-07-09 21:14:28,0.51,0.0
521,Manaure,11.78,-72.44,91.9,44,36,18.12,scattered clouds,CO,2020-07-09 21:14:28,0.0,0.0
522,Indramayu,-6.33,108.32,77.58,78,100,8.01,overcast clouds,ID,2020-07-09 21:14:28,0.0,0.0
523,Olinda,-8.01,-34.86,80.6,74,75,6.93,broken clouds,BR,2020-07-09 21:14:28,0.0,0.0
524,Uyo,5.03,7.93,74.41,93,100,6.6,light rain,NG,2020-07-09 21:14:28,0.59,0.0
525,Richard Toll,5.03,7.93,74.41,93,100,6.6,light rain,NG,2020-07-09 21:14:28,0.0,0.0
526,Chingirlau,51.09,54.08,76.03,58,0,10.04,clear sky,KZ,2020-07-09 21:14:29,0.0,0.0
527,Ola,59.58,151.28,52.43,95,100,1.28,light rain,RU,2020-07-09 21:14:29,0.51,0.0
528,Hihifo,59.58,151.28,52.43,95,100,1.28,light rain,RU,2020-07-09 21:14:29,0.0,0.0
529,Kuznechikha,57.22,42.33,53.6,93,33,3.44,scattered clouds,RU,2020-07-09 21:14:29,0.0,0.0
530,Porto Novo,6.5,2.6,77.0,94,40,6.93,scattered clouds,BJ,2020-07-09 21:14:29,0.0,0.0
531,Nantucket,41.28,-70.1,75.2,83,1,10.29,clear sky,US,2020-07-09 21:14:29,0.0,0.0
532,Alice Springs,-23.7,133.88,37.4,55,0,5.82,clear sky,AU,2020-07-09 21:14:29,0.0,0.0
533,Atherton,53.52,-2.49,55.99,86,100,1.99,overcast clouds,GB,2020-07-09 21:14:29,0.0,0.0
534,Kargat,55.2,80.28,65.5,96,100,8.1,light rain,RU,2020-07-09 21:14:30,0.25,0.0
535,Tindivanam,12.25,79.65,79.75,82,100,10.0,heavy intensity rain,IN,2020-07-09 21:14:30,4.71,0.0
536,Riyadh,24.69,46.72,91.4,15,15,6.93,few clouds,SA,2020-07-09 21:12:13,0.0,0.0
537,Nata,8.33,-80.52,84.2,70,20,6.93,few clouds,PA,2020-07-09 21:14:30,0.0,0.0
538,Luderitz,-26.65,15.16,57.2,76,0,5.82,clear sky,NA,2020-07-09 21:14:30,0.0,0.0
539,Novoanninskiy,50.53,42.67,66.99,70,4,5.99,clear sky,RU,2020-07-09 21:14:30,0.0,0.0
540,Tornio,65.85,24.15,51.8,100,100,1.12,overcast clouds,FI,2020-07-09 21:14:30,0.0,0.0
541,Svetlogorsk,52.63,29.73,53.31,77,47,2.35,scattered clouds,BY,2020-07-09 21:14:30,0.0,0.0
542,Brusque,-27.1,-48.92,62.01,78,0,1.92,clear sky,BR,2020-07-09 21:14:31,0.0,0.0
543,Viedma,-40.81,-63.0,47.55,57,100,25.19,light rain,AR,2020-07-09 21:14:31,0.13,0.0
544,Norman Wells,65.28,-126.83,62.6,63,75,6.93,broken clouds,CA,2020-07-09 21:14:31,0.0,0.0
545,San Patricio,19.22,-104.7,89.6,75,75,17.22,broken clouds,MX,2020-07-09 21:11:34,0.0,0.0
546,Leshukonskoye,64.9,45.76,63.23,96,83,6.31,broken clouds,RU,2020-07-09 21:14:31,0.0,0.0
547,Stornoway,58.21,-6.39,53.01,87,100,5.82,light rain,GB,2020-07-09 21:14:31,0.0,0.0
548,Cherbourg,49.64,-1.61,61.0,87,75,16.11,broken clouds,FR,2020-07-09 21:14:31,0.0,0.0
549,Teguldet,57.31,88.17,57.0,74,99,5.39,overcast clouds,RU,2020-07-09 21:14:31,0.0,0.0
550,Ust-Ishim,57.69,71.17,68.16,85,15,9.55,few clouds,RU,2020-07-09 21:14:32,0.0,0.0
551,Naron,43.52,-8.15,64.99,96,70,4.0,broken clouds,ES,2020-07-09 21:14:32,0.0,0.0
552,Nogliki,51.83,143.17,49.8,98,100,3.71,light rain,RU,2020-07-09 21:14:32,0.3,0.0
553,Bontang,0.13,117.5,75.52,89,99,6.44,overcast clouds,ID,2020-07-09 21:14:32,0.0,0.0
554,Skelleftea,64.75,20.95,53.6,93,100,3.36,light rain,SE,2020-07-09 21:14:32,0.3,0.0
555,Palmer,42.16,-72.33,91.99,49,75,10.29,broken clouds,US,2020-07-09 21:14:32,0.0,0.0
556,Salto,-31.38,-57.97,59.0,66,0,4.7,clear sky,UY,2020-07-09 21:14:32,0.0,0.0
557,Aksay,47.26,39.87,64.99,72,7,6.71,clear sky,RU,2020-07-09 21:14:32,0.0,0.0
558,Evensk,61.95,159.23,52.99,91,100,0.98,overcast clouds,RU,2020-07-09 21:14:33,0.0,0.0
559,Port Lincoln,-34.73,135.87,53.78,84,80,8.28,light rain,AU,2020-07-09 21:14:33,0.58,0.0
560,Chemal,51.41,86.0,55.09,78,17,3.71,few clouds,RU,2020-07-09 21:14:33,0.0,0.0
561,Koubia,11.58,-11.9,72.48,94,34,5.01,scattered clouds,GN,2020-07-09 21:14:33,0.0,0.0
562,Maarianhamina,60.1,19.93,48.2,100,5,1.12,clear sky,AX,2020-07-09 21:14:33,0.0,0.0
563,Oktyabrskoye,43.06,44.74,69.8,88,89,4.47,light rain,RU,2020-07-09 21:14:33,0.5,0.0
564,Sainte-Suzanne,-20.91,55.61,69.8,64,40,14.99,scattered clouds,RE,2020-07-09 21:14:34,0.0,0.0
565,Gulshat,-20.91,55.61,69.8,64,40,14.99,scattered clouds,RE,2020-07-09 21:14:34,0.0,0.0
566,Saryg-Sep,51.5,95.6,50.58,82,19,3.02,few clouds,RU,2020-07-09 21:14:34,0.0,0.0
567,Bassila,9.01,1.67,71.62,96,58,4.94,light rain,BJ,2020-07-09 21:14:34,0.61,0.0
568,Pahrump,36.21,-115.98,100.0,6,0,8.01,clear sky,US,2020-07-09 21:14:35,0.0,0.0
569,Tuzah,35.64,10.83,77.0,78,0,4.7,clear sky,TN,2020-07-09 21:14:35,0.0,0.0
570,Bengkulu,-3.8,102.27,75.15,88,100,4.41,overcast clouds,ID,2020-07-09 21:14:35,0.0,0.0
571,Yeppoon,-23.13,150.73,60.8,77,45,6.93,light rain,AU,2020-07-09 21:14:35,0.12,0.0
572,Babanusah,-23.13,150.73,60.8,77,45,6.93,light rain,AU,2020-07-09 21:14:35,0.0,0.0
573,Andenes,69.31,16.12,51.8,81,40,7.47,scattered clouds,NO,2020-07-09 21:11:42,0.0,0.0
574,Rio Grande,-32.03,-52.1,57.2,50,40,11.41,scattered clouds,BR,2020-07-09 21:14:35,0.0,0.0
575,Umm Kaddadah,13.6,26.69,85.24,49,96,15.46,overcast clouds,SD,2020-07-09 21:14:35,0.0,0.0
576,Jibuti,11.5,42.5,95.0,32,40,3.36,scattered clouds,DJ,2020-07-09 21:14:36,0.0,0.0
577,Dubbo,-32.25,148.62,46.4,93,90,6.93,overcast clouds,AU,2020-07-09 21:14:36,0.0,0.0
578,Talcahuano,-36.72,-73.12,53.6,93,90,12.75,light intensity drizzle,CL,2020-07-09 21:11:12,0.0,0.0
579,Brae,60.4,-1.35,51.8,87,53,5.82,broken clouds,GB,2020-07-09 21:14:36,0.0,0.0
580,Phayao,19.25,100.25,73.33,96,100,3.13,overcast clouds,TH,2020-07-09 21:10:04,0.0,0.0
581,Ormond Beach,29.29,-81.06,91.4,63,40,9.17,scattered clouds,US,2020-07-09 21:09:41,0.0,0.0
582,New Castle,41.0,-80.35,91.4,62,20,3.36,few clouds,US,2020-07-09 21:11:04,0.0,0.0
583,Buchanan,5.88,-10.05,77.0,94,75,11.1,broken clouds,LR,2020-07-09 21:14:37,0.0,0.0
584,Bodden Town,19.28,-81.25,88.0,79,40,12.75,scattered clouds,KY,2020-07-09 21:14:37,0.0,0.0
585,Malwan,19.28,-81.25,88.0,79,40,12.75,scattered clouds,KY,2020-07-09 21:14:37,0.0,0.0
586,Tombouctou,20.0,-3.0,89.67,39,68,24.07,broken clouds,ML,2020-07-09 21:14:37,0.0,0.0
587,Trincomalee,8.57,81.23,79.16,84,100,13.47,overcast clouds,LK,2020-07-09 21:14:37,0.0,0.0
588,Lata,40.16,-8.33,70.0,92,1,3.0,clear sky,PT,2020-07-09 21:11:25,0.0,0.0
589,Flin Flon,54.77,-101.86,66.2,72,75,10.29,broken clouds,CA,2020-07-09 21:14:37,0.0,0.0
590,Portobelo,9.55,-79.65,89.01,70,56,11.99,light rain,PA,2020-07-09 21:14:37,0.63,0.0
591,Srednekolymsk,67.45,153.68,62.74,71,11,4.74,few clouds,RU,2020-07-09 21:14:38,0.0,0.0
592,Visegrad,43.78,19.3,62.6,72,0,1.12,clear sky,BA,2020-07-09 21:14:38,0.0,0.0
593,Raga,8.46,25.68,69.73,90,97,2.35,overcast clouds,SS,2020-07-09 21:14:38,0.0,0.0
594,Denizli,37.84,29.07,71.6,68,0,5.82,clear sky,TR,2020-07-09 21:12:29,0.0,0.0
595,Sangmelima,2.93,11.98,67.46,98,99,2.57,light rain,CM,2020-07-09 21:14:38,0.37,0.0
596,Huntington,38.42,-82.45,97.0,39,20,0.83,few clouds,US,2020-07-09 21:13:00,0.0,0.0
597,Binzhou,37.37,118.02,73.17,71,100,2.98,overcast clouds,CN,2020-07-09 21:13:24,0.0,0.0
598,Tautira,-17.73,-149.15,80.6,65,20,6.93,few clouds,PF,2020-07-09 21:14:39,0.0,0.0
599,Karpathos,35.51,27.21,75.2,78,0,31.09,clear sky,GR,2020-07-09 21:14:39,0.0,0.0
600,Talnakh,69.49,88.4,57.2,87,11,24.61,few clouds,RU,2020-07-09 21:14:39,0.0,0.0
601,Yumen,40.28,97.2,65.57,29,0,4.52,clear sky,CN,2020-07-09 21:14:39,0.0,0.0
602,Kota Bahru,6.13,102.24,75.2,94,40,4.7,thunderstorm with light rain,MY,2020-07-09 21:14:39,0.0,0.0
603,Kuantan,3.81,103.33,73.4,94,40,6.64,thunderstorm with light rain,MY,2020-07-09 21:14:39,0.0,0.0
604,Bid,3.81,103.33,73.4,94,40,6.64,thunderstorm with light rain,MY,2020-07-09 21:14:39,0.0,0.0
605,Sechura,-5.56,-80.82,72.48,57,0,20.4,clear sky,PE,2020-07-09 21:14:39,0.0,0.0
606,Kongsvinger,60.19,12.0,54.0,59,45,0.63,scattered clouds,NO,2020-07-09 21:14:40,0.0,0.0
607,Barre,44.2,-72.5,88.0,52,20,8.05,few clouds,US,2020-07-09 21:14:40,0.0,0.0
608,Gawler,-34.6,138.73,55.0,60,100,4.0,overcast clouds,AU,2020-07-09 21:14:40,0.0,0.0
609,Okhotsk,59.38,143.3,52.52,94,100,5.35,overcast clouds,RU,2020-07-09 21:14:40,0.0,0.0
610,Sterling,39.01,-77.43,91.0,46,40,5.82,scattered clouds,US,2020-07-09 21:14:01,0.0,0.0
611,Banda Aceh,5.56,95.32,79.5,79,100,4.68,overcast clouds,ID,2020-07-09 21:14:40,0.0,0.0
612,Deputatskiy,69.3,139.9,52.52,73,32,3.31,scattered clouds,RU,2020-07-09 21:14:41,0.0,0.0
613,Ahipara,-35.17,173.17,52.52,77,73,2.55,broken clouds,NZ,2020-07-09 21:14:41,0.0,0.0
614,Warrnambool,-38.38,142.48,45.0,96,100,5.99,overcast clouds,AU,2020-07-09 21:14:41,0.0,0.0
615,Lolua,-38.38,142.48,45.0,96,100,5.99,overcast clouds,AU,2020-07-09 21:14:41,0.0,0.0
616,Baculin,7.45,126.58,78.78,75,98,3.29,overcast clouds,PH,2020-07-09 21:14:41,0.0,0.0
617,Kanniyakumari,8.08,77.57,80.28,77,100,15.43,overcast clouds,IN,2020-07-09 21:14:41,0.0,0.0
618,Lorengau,-2.02,147.27,82.6,75,99,8.68,overcast clouds,PG,2020-07-09 21:14:41,0.0,0.0
619,Charters Towers,-20.1,146.27,58.15,96,52,7.02,broken clouds,AU,2020-07-09 21:14:42,0.0,0.0
620,Almenara,-16.18,-40.69,73.89,64,40,2.71,scattered clouds,BR,2020-07-09 21:14:42,0.0,0.0
621,Phan Thiet,10.93,108.1,76.71,90,100,3.24,overcast clouds,VN,2020-07-09 21:14:42,0.0,0.0
622,Papara,-3.98,-38.73,80.6,74,75,6.93,broken clouds,BR,2020-07-09 21:14:42,0.0,0.0
